"module","controller","action","http_method","route_attribute","is_api","mutating","antiforgery","permission_attributes","inherited_permission","in_body_authorization","action_attributes","uses_scopedtx","uses_notify","uses_businessevent","file"
"Other","HyperPosController","PriceCheck","POST","pricecheck","False","True","True","(none)","CrossBuy.Models.PosLaneActivityGuard(""HyperCtx"", ""hyper"", ""/hyper/pos/login"")","False","HttpPost(""pricecheck"");ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/HyperPosController.cs"
"Inventory","InventoryController","Index","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Units","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateUnit","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Categories","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateCategory","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","EditCategory","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateCategory","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","EditCategory","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Items","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ItemsData","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ItemsExport","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateItem","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","EditItem","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateItem","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","EditItem","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Warehouses","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateWarehouse","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","WarehouseQuickAdd","POST","","False","True","True","CrossBuy.Models.ApiPerm(CrossBuy.Models.ApiPermAttribute.Inventory, ""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;CrossBuy.Models.ApiPerm(CrossBuy.Models.ApiPermAttribute.Inventory, ""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","EditWarehouse","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","WarehouseSections","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SaveBinLocation","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","DeleteBinLocation","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ItemLocations","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SaveItemLocations","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","WarehouseBinsData","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","RackBalances","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","InitializeBinStock","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SetBinCount","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","RelocateBin","POST","","False","True","True","InvPerm(""manage"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""manage"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StockMovements","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StockMovementsData","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewMovement","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PostMovement","POST","","False","True","True","InvPerm(""doc"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""doc"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StockBalances","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ItemsSuggest","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ItemPickData","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PoMatch","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PriceLists","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PriceListsData","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PriceListEditor","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SavePriceList","POST","","False","True","True","InvPerm(""doc"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""doc"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CopyPriceList","POST","","False","True","True","InvPerm(""doc"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""doc"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","DeletePriceList","POST","","False","True","True","InvPerm(""doc"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""doc"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","BulkPriceChange","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","BulkPreview","POST","","False","True","True","InvPerm(""doc"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""doc"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","BulkExecute","POST","","False","True","True","InvPerm(""doc"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""doc"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","BulkUndo","POST","","False","True","True","InvPerm(""doc"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""doc"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ShelfLabels","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Promotions","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PromotionsData","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PromotionEditor","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SavePromotion","POST","","False","True","True","InvPerm(""doc"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""doc"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","DeletePromotion","POST","","False","True","True","InvPerm(""doc"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;InvPerm(""doc"")","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PriceLookup","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StockBalancesData","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StockBalancesExport","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StockMovementsExport","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PurchaseOrdersExport","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/InventoryController.cs"
