controller,action,route,kind,verbs,action_attributes,controller_attributes,anonymous,evidence
PosApp,KdsLineStatus,/PosApp/KdsLineStatus,mvc,"HttpPost(""kds/line-status"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,KdsTickets,/PosApp/KdsTickets,mvc,"HttpGet(""kds/tickets"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,Kitchen,/PosApp/Kitchen,mvc,"HttpGet(""kitchen"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,LoadOrder,/PosApp/LoadOrder,mvc,"HttpPost(""order/load"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,Login,/PosApp/Login,mvc,"HttpGet(""login"")",AllowAnonymous,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",yes,repository-verified
PosApp,Login,/PosApp/Login,mvc,"HttpPost(""login"")",AllowAnonymous; ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",yes,repository-verified
PosApp,Logout,/PosApp/Logout,mvc,"HttpGet(""logout"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,MergeOrder,/PosApp/MergeOrder,mvc,"HttpPost(""order/merge"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,MoveOrder,/PosApp/MoveOrder,mvc,"HttpPost(""order/move"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,NewOrderOnTable,/PosApp/NewOrderOnTable,mvc,"HttpPost(""order/new-on-table"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,OfflineBundle,/PosApp/OfflineBundle,mvc,"HttpGet(""offline/bundle"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,OpenInvoices,/PosApp/OpenInvoices,mvc,"HttpGet(""orders/open"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,OpenTable,/PosApp/OpenTable,mvc,"HttpPost(""order/open-table"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,OrderDetail,/PosApp/OrderDetail,mvc,"HttpGet(""order/detail"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,Pay,/PosApp/Pay,mvc,"HttpPost(""order/pay"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,PaySplitItems,/PosApp/PaySplitItems,mvc,"HttpPost(""order/pay-split-items"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,PayTenders,/PosApp/PayTenders,mvc,"HttpPost(""order/pay-tenders"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,RecallOrder,/PosApp/RecallOrder,mvc,"HttpPost(""order/recall"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,RecentOrders,/PosApp/RecentOrders,mvc,"HttpGet(""orders/recent"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,RemoveLine,/PosApp/RemoveLine,mvc,"HttpPost(""order/remove"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,ReservationArrive,/PosApp/ReservationArrive,mvc,"HttpPost(""reservation/arrive"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,ReservationNoShow,/PosApp/ReservationNoShow,mvc,"HttpPost(""reservation/noshow"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,ReturnLines,/PosApp/ReturnLines,mvc,"HttpPost(""order/return-lines"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,SearchCustomers,/PosApp/SearchCustomers,mvc,"HttpGet(""customers/search"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,SeatOrder,/PosApp/SeatOrder,mvc,"HttpPost(""order/seat"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,SendKitchen,/PosApp/SendKitchen,mvc,"HttpPost(""order/send-kitchen"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,SetDelivery,/PosApp/SetDelivery,mvc,"HttpPost(""order/delivery"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,SetDeliveryStatus,/PosApp/SetDeliveryStatus,mvc,"HttpPost(""order/delivery-status"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,SetGuests,/PosApp/SetGuests,mvc,"HttpPost(""order/guests"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,SetOrderCustomer,/PosApp/SetOrderCustomer,mvc,"HttpPost(""order/customer"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,SetQty,/PosApp/SetQty,mvc,"HttpPost(""order/setqty"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,SetTableStatus,/PosApp/SetTableStatus,mvc,"HttpPost(""tables/status"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,ShiftClose,/PosApp/ShiftClose,mvc,"HttpPost(""shift/close"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,ShiftZ,/PosApp/ShiftZ,mvc,"HttpGet(""shift/z"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,Start,/PosApp/Start,mvc,"HttpGet(""start"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,Start,/PosApp/Start,mvc,"HttpPost(""start"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,SyncPaidOrder,/PosApp/SyncPaidOrder,mvc,"HttpPost(""sync/paid-order"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,SyncShiftClose,/PosApp/SyncShiftClose,mvc,"HttpPost(""sync/shift-close"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,TableOrders,/PosApp/TableOrders,mvc,"HttpGet(""table/orders"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,TablesBoard,/PosApp/TablesBoard,mvc,"HttpGet(""tables"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,Terminal,/PosApp/Terminal,mvc,"HttpGet(""terminal"")",,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
PosApp,VoidPaid,/PosApp/VoidPaid,mvc,"HttpPost(""order/void-paid"")",ValidateAntiForgeryToken,"CrossBuy.Models.PosLaneActivityGuard(""PosCtx"", ""restaurant"", ""/pos/login""); Route(""pos"")",no,repository-verified
Project,ActivityTypes,/Project/ActivityTypes,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,AddMember,/Project/AddMember,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,Advance,/Project/Advance,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,ApproveBilling,/Project/ApproveBilling,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,ApproveSubBilling,/Project/ApproveSubBilling,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,ApproveVariationOrder,/Project/ApproveVariationOrder,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,Billing,/Project/Billing,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,Boq,/Project/Boq,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,Budget,/Project/Budget,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,ConfirmProgress,/Project/ConfirmProgress,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,Dashboard,/Project/Dashboard,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,DeleteActivityType,/Project/DeleteActivityType,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,DeleteBilling,/Project/DeleteBilling,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,DeleteEquipmentDepreciation,/Project/DeleteEquipmentDepreciation,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,DeleteMaterialIssue,/Project/DeleteMaterialIssue,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,DeleteProgress,/Project/DeleteProgress,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,DeleteProject,/Project/DeleteProject,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,DeleteSubBilling,/Project/DeleteSubBilling,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,DeleteVariationOrder,/Project/DeleteVariationOrder,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,EndMember,/Project/EndMember,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,EquipmentDepreciation,/Project/EquipmentDepreciation,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,Labor,/Project/Labor,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,MaterialIssues,/Project/MaterialIssues,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,PostBilling,/Project/PostBilling,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,PostEquipmentDepreciation,/Project/PostEquipmentDepreciation,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,PostLabor,/Project/PostLabor,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,PostMaterialIssue,/Project/PostMaterialIssue,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,PostSubBilling,/Project/PostSubBilling,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,Profitability,/Project/Profitability,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,Progress,/Project/Progress,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,Projects,/Project/Projects,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,ReceiveAdvance,/Project/ReceiveAdvance,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,ReleaseRetention,/Project/ReleaseRetention,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,ReleaseSubRetention,/Project/ReleaseSubRetention,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,RetentionRelease,/Project/RetentionRelease,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,ReturnBilling,/Project/ReturnBilling,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,SaveActivityType,/Project/SaveActivityType,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,SaveBilling,/Project/SaveBilling,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,SaveBoq,/Project/SaveBoq,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,SaveEquipmentDepreciation,/Project/SaveEquipmentDepreciation,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,SaveMaterialIssue,/Project/SaveMaterialIssue,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,SaveProgress,/Project/SaveProgress,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,SaveProject,/Project/SaveProject,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,SaveSubBilling,/Project/SaveSubBilling,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,SaveSubcontract,/Project/SaveSubcontract,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,SaveVariationOrder,/Project/SaveVariationOrder,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,SubRetentionRelease,/Project/SubRetentionRelease,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,Subcontracts,/Project/Subcontracts,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,SubmitBilling,/Project/SubmitBilling,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,Team,/Project/Team,mvc,HttpGet,,SessionValidation,no,repository-verified
Project,UpdateMember,/Project/UpdateMember,mvc,HttpPost,ValidateAntiForgeryToken,SessionValidation,no,repository-verified
Project,VariationOrders,/Project/VariationOrders,mvc,HttpGet,,SessionValidation,no,repository-verified
ProjectCloseout,Close,/ProjectCloseout/Close,mvc,"HttpPost(""{id:int}/Close"")",ValidateAntiForgeryToken,"Route(""Project/Closeout""); SessionValidation",no,repository-verified
ProjectCloseout,Index,/ProjectCloseout/Index,mvc,"HttpGet(""{id:int}"")",,"Route(""Project/Closeout""); SessionValidation",no,repository-verified
ProjectCloseout,Reopen,/ProjectCloseout/Reopen,mvc,"HttpPost(""{id:int}/Reopen"")",ValidateAntiForgeryToken,"Route(""Project/Closeout""); SessionValidation",no,repository-verified
Reports,Datasets,/Reports/Datasets,mvc,HttpGet,,SessionValidation,no,repository-verified
Reports,Download,/Reports/Download,mvc,HttpGet,,SessionValidation,no,repository-verified
Reports,Export,/Reports/Export,mvc,HttpGet,,SessionValidation,no,repository-verified
Reports,Index,/Reports/Index,mvc,HttpGet,,SessionValidation,no,repository-verified
Reports,Rerun,/Reports/Rerun,mvc,HttpGet,,SessionValidation,no,repository-verified
Reports,Studio,/Reports/Studio,mvc,HttpGet,,SessionValidation,no,repository-verified
Reports,Viewer,/Reports/Viewer,mvc,HttpGet,,SessionValidation,no,repository-verified
RestaurantIntelligence,Index,/RestaurantIntelligence/Index,mvc,HttpGet,"InvPerm(""read"")",SessionValidation,no,repository-verified
Roster,Assign,/Roster/Assign,mvc,"HttpPost(""Period/{periodId:int}/Assign"")",ValidateAntiForgeryToken,"Route(""Hr/Roster"")",no,repository-verified
Roster,CancelAssignment,/Roster/CancelAssignment,mvc,"HttpPost(""Assignment/{assignmentId:int}/Cancel"")",ValidateAntiForgeryToken,"Route(""Hr/Roster"")",no,repository-verified
Roster,CreatePeriod,/Roster/CreatePeriod,mvc,"HttpPost(""Period/Create"")",ValidateAntiForgeryToken,"Route(""Hr/Roster"")",no,repository-verified
Roster,Index,/Roster/Index,mvc,"HttpGet(""""); HttpGet(""Period/{periodId:int}"")",,"Route(""Hr/Roster"")",no,repository-verified
Roster,Mine,/Roster/Mine,mvc,"HttpGet(""Mine"")",,"Route(""Hr/Roster"")",no,repository-verified
Roster,Publish,/Roster/Publish,mvc,"HttpPost(""Period/{periodId:int}/Publish"")",ValidateAntiForgeryToken,"Route(""Hr/Roster"")",no,repository-verified
Service,BranchDetails,/Service/BranchDetails,mvc,HttpPost,SessionValidation,SessionValidation,no,repository-verified
Service,BranchesList,/Service/BranchesList,mvc,HttpGet (implicit),,SessionValidation,no,repository-verified
Service,CompaniesList,/Service/CompaniesList,mvc,HttpGet,SessionValidation,SessionValidation,no,repository-verified
Service,CompanyDetails,/Service/CompanyDetails,mvc,HttpGet,SessionValidation,SessionValidation,no,repository-verified
Service,CompanyDetails,/Service/CompanyDetails,mvc,HttpPost,SessionValidation,SessionValidation,no,repository-verified
Service,GetCompanyDataById,/Service/GetCompanyDataById,mvc,HttpGet,,SessionValidation,no,repository-verified
Service,Index,/Service/Index,mvc,HttpGet,SessionValidation,SessionValidation,no,repository-verified
Store,Category,/Store/Category,mvc,HttpGet (implicit),,AllowAnonymous,yes,repository-verified
Store,Product,/Store/Product,mvc,HttpGet (implicit),,AllowAnonymous,yes,repository-verified
Tasks,ActorAvatars,/Tasks/ActorAvatars,mvc,HttpGet,SessionValidation,,no,repository-verified
Tasks,AddTime,/Tasks/AddTime,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,All,/Tasks/All,mvc,HttpGet,,,no,repository-verified
Tasks,AutoRules,/Tasks/AutoRules,mvc,HttpGet,,,no,repository-verified
Tasks,Board,/Tasks/Board,mvc,HttpGet,,,no,repository-verified
Tasks,BoardMove,/Tasks/BoardMove,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,ChangeStatus,/Tasks/ChangeStatus,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,Checklist,/Tasks/Checklist,mvc,HttpGet,,,no,repository-verified
Tasks,ChecklistAdd,/Tasks/ChecklistAdd,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,ChecklistList,/Tasks/ChecklistList,mvc,HttpGet,SessionValidation,,no,repository-verified
Tasks,ChecklistRemove,/Tasks/ChecklistRemove,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,ChecklistReorder,/Tasks/ChecklistReorder,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,ChecklistToggle,/Tasks/ChecklistToggle,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,ConfirmMatch,/Tasks/ConfirmMatch,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,Delete,/Tasks/Delete,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,DeleteTime,/Tasks/DeleteTime,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,Dependencies,/Tasks/Dependencies,mvc,HttpGet,,,no,repository-verified
Tasks,DependencyAdd,/Tasks/DependencyAdd,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,DependencyCandidates,/Tasks/DependencyCandidates,mvc,HttpGet,,,no,repository-verified
Tasks,DependencyList,/Tasks/DependencyList,mvc,HttpGet,SessionValidation,,no,repository-verified
Tasks,DependencyRemove,/Tasks/DependencyRemove,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,Detail,/Tasks/Detail,mvc,HttpGet,,,no,repository-verified
Tasks,DismissMatch,/Tasks/DismissMatch,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,GenerateInvoice,/Tasks/GenerateInvoice,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,HoursReport,/Tasks/HoursReport,mvc,HttpGet,,,no,repository-verified
Tasks,Index,/Tasks/Index,mvc,HttpGet,,,no,repository-verified
Tasks,LinkSearch,/Tasks/LinkSearch,mvc,HttpGet,,,no,repository-verified
Tasks,MatchSuggestions,/Tasks/MatchSuggestions,mvc,HttpGet,,,no,repository-verified
Tasks,MentionSearch,/Tasks/MentionSearch,mvc,HttpGet,SessionValidation,,no,repository-verified
Tasks,PostLaborToWO,/Tasks/PostLaborToWO,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,Reports,/Tasks/Reports,mvc,HttpGet,,,no,repository-verified
Tasks,RunGenerator,/Tasks/RunGenerator,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,Save,/Tasks/Save,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,SaveAutoRule,/Tasks/SaveAutoRule,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,StartTimer,/Tasks/StartTimer,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,StopTimer,/Tasks/StopTimer,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,Summary,/Tasks/Summary,mvc,HttpGet (implicit),,,no,repository-verified
Tasks,TaskCommentAdd,/Tasks/TaskCommentAdd,mvc,HttpPost,ValidateAntiForgeryToken; RequestSizeLimit(268435456),,no,repository-verified
Tasks,TaskComments,/Tasks/TaskComments,mvc,HttpGet,,,no,repository-verified
Tasks,TemplateApply,/Tasks/TemplateApply,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,TemplateSave,/Tasks/TemplateSave,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,TemplateSetActive,/Tasks/TemplateSetActive,mvc,HttpPost,ValidateAntiForgeryToken,,no,repository-verified
Tasks,Templates,/Tasks/Templates,mvc,HttpGet,,,no,repository-verified
Tasks,TimesheetLines,/Tasks/TimesheetLines,mvc,HttpGet,,,no,repository-verified
Workspace,Agenda,/Workspace/Agenda,mvc,HttpGet (implicit),,SessionValidation,no,repository-verified
Workspace,Index,/Workspace/Index,mvc,HttpGet (implicit),,SessionValidation,no,repository-verified
Workspace,Mentions,/Workspace/Mentions,mvc,HttpGet (implicit),,SessionValidation,no,repository-verified
Workspace,Notifications,/Workspace/Notifications,mvc,HttpGet (implicit),,SessionValidation,no,repository-verified
Workspace,Reports,/Workspace/Reports,mvc,HttpGet (implicit),,SessionValidation,no,repository-verified
